netsuite_internal_id,netsuite_id,name,sales_rep_name,missing_email,missing_address,internal_nsa_email,email_raw,phone,address_raw,city,state,zip,parent_name,reasons
5229,5376,San Joaquin Memorial Women's Volleyball,Steve Peterson,yes,,,,,"San Joaquin Memorial Women's Volleyball
1406 N Fresno St
Fresno CA 93703
United States",Fresno,CA,93703,San Joaquin Memorial High School,no customer email
3400,140,San Juan Cubs,Chase Koissian,,yes,,zacsigler4@gmail.com,,"San Juan Cubs
San Juan Capistrano CA 
United States",San Juan Capistrano,CA,,,missing structured address
3864,510,San Juan High School Football,Jeff Bianchini,yes,,yes,jeff@nationalsportsapparel.com,,"San Juan High School Football
7551 Greenback Ln
Citrus Heights CA 95610
United States",Citrus Heights,CA,95610,,no customer email; had NSA-internal email (jeff@nationalsportsapparel.com)
4503,1431,San Luis Obispo High School,Kelly Bean,yes,,yes,kelly@nationalsportsapparel.com,,"San Luis Obispo High School
1499 San Luis Dr
San Luis Obispo CA 93401
United States",San Luis Obispo,CA,93401,,no customer email; had NSA-internal email (kelly@nationalsportsapparel.com)
4539,1460,San Luis Obispo Football,Kelly Bean,yes,,yes,kelly@nationalsportsapparel.com,,"San Luis Obispo Football
1499 San Luis Dr
San Luis Obispo CA 93401
United States",San Luis Obispo,CA,93401,San Luis Obispo High School,no customer email; had NSA-internal email (kelly@nationalsportsapparel.com)
4517,1441,San Luis Obispo Softball,Kelly Bean,yes,,yes,kelly@nationalsportsapparel.com,,"San Luis Obispo Softball
1499 San Luis Dr
San Luis Obispo CA 93401
United States",San Luis Obispo,CA,93401,San Luis Obispo High School,no customer email; had NSA-internal email (kelly@nationalsportsapparel.com)
4760,1655,San Luis Obispo Tennis,Kelly Bean,yes,,yes,kelly@nationalsportsapparel.com,,"San Luis Obispo Tennis
1499 San Luis Dr
San Luis Obispo CA 93401
United States",San Luis Obispo,CA,93401,San Luis Obispo High School,no customer email; had NSA-internal email (kelly@nationalsportsapparel.com)
4128,1122,San Marcos HS Football,Mike Mercuriali,yes,,yes,merc@nationalsportsapparel.com,,"San Marcos HS Football
1615 San Marcos Blvd
San Marcos CA 92069
United States",San Marcos,CA,92069,San Marcos High School,no customer email; had NSA-internal email (merc@nationalsportsapparel.com)
5240,5385,Sanger Legacy Basketball,Jered Hunt,,yes,,fidel_alva@sangerusd.net,,"Fidel Alva
Sanger Legacy Basketball
United States",,,,Sanger High School,missing structured address
4347,1299,Sanger West Football,Kevin McCormack,yes,,yes,kevin@nationalsportsapparel.com,,"Sanger West Football
1850 S Fowler Ave
Fresno CA 93727
United States",Fresno,CA,93727,,no customer email; had NSA-internal email (kevin@nationalsportsapparel.com)
3339,105,Santa Ana College Athletics Men's Soccer,Jered Hunt,yes,,yes,Jered@nationalsportsapparel.com,,"Santa Ana College Athletics : Men's Soccer
1530 W 17th Street
Santa Ana CA 92706
United States",Santa Ana,CA,92706,Santa Ana College,no customer email; had NSA-internal email (Jered@nationalsportsapparel.com)
3780,399,Santa Ana College Foundation,Andrea,yes,,,,,"KAREN RETANA
Santa Ana College Foundation
1530 W 17th Street
Santa Ana CA 92706
United States",Santa Ana,CA,92706,Santa Ana College,no customer email
3675,323,Santa Barbara Gym Club,Jered Hunt,,yes,,teamdirectorsbgc@gmail.com,,,,,,Santa Barbara Unified School District,missing structured address
2672,Santa Barbara HS  Volleyball,Santa Barbara HS Volleyball,Jered Hunt,yes,,,,,"Santa Barbara HS Beach Volleyball
Santa Barbara HS Beach Volleyball
700 E Anapamu St
Santa Barbara CA 93103
United States",Santa Barbara,CA,93103,Santa Barbara High School,no customer email
3291,85,Santa Clara PAL,Gayle Peterson,yes,yes,,,,,,,,,no customer email; missing structured address
4063,1064,"Santa Monica College, Women’s Volleyball Program",Andrea,yes,,,,,"Santa Monica College, Women’s Volleyball Program
1900 Pico Blvd
Santa Monica CA 90405
United States",Santa Monica,CA,90405,Santa Monica College,no customer email
4433,1375,Schneider Futsal Academy,Mike Mercuriali,,yes,,schneidersoccerusa@gmail.com,,,,,,,missing structured address
4318,1274,Schofield Middle School,Jered Hunt,yes,,,,,"Schofield Middle School 
8625 S Spencer St
Las Vegas NV 89123
United States",Las Vegas,NV,89123,,no customer email
3758,385,Screen It,Jeff Bianchini,yes,,yes,jeff@nationalsportsapparel.com,,"Screen It
8941 Custer Ave
Orangevale CA 95662
United States",Orangevale,CA,95662,,no customer email; had NSA-internal email (jeff@nationalsportsapparel.com)
5134,5289,SD Internacional,Mike Mercuriali,yes,,,,,"SD Internacional
4435 Ingraham St
San Diego CA 92109
United States",San Diego,CA,92109,,no customer email
4239,1212,SD Legion,Mike Mercuriali,yes,yes,yes,merc@nationalsportsapparel.com,,,,,,,no customer email; had NSA-internal email (merc@nationalsportsapparel.com); missing structured address
5276,5418,Seahawks Baseball Club,Kelly Bean,yes,,,,,"Sarah Jones (Guest) c/o Island Realty
Seahawks Baseball Club
1304 Palm Blvd
Isle of Palms SC 29451
United States",Isle of Palms,SC,29451,,no customer email
4681,1582,Seton Catholic Womens Soccer,Kelly Bean,yes,,yes,kelly@nationalsportsapparel.com,,"Seton Catholic Womens Soccer
9000 NE 64th Ave
Vancouver WA 98665
United States",Vancouver,WA,98665,Seton Catholic High School,no customer email; had NSA-internal email (kelly@nationalsportsapparel.com)
4086,1084,Sierra Pacific High School,Mike Mercuriali,yes,,yes,juliet@nationalsportsapparel.com,,"Sierra Pacific High School
2137 W Vineyard Ct
Hanford CA 93230
United States",Hanford,CA,93230,,no customer email; had NSA-internal email (juliet@nationalsportsapparel.com)
4650,1555,Silver Screenprinting,Steve Peterson,yes,,,,,"Silver Screenprinting
1135 S Rock Blvd Suite #340
Reno NV 89502
United States",Reno,NV,89502,,no customer email
4535,1457,SJM,Steve Peterson,yes,,yes,steve@nationalsportsapparel.com,(559) 268-9251,"San Joaquin Mermorial High School Athletic's
1406 N Fresno St
Fresno  CA 93703
United States",Fresno,CA,93703,Sjm High School,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
4704,1604,San Joaquin Memorial Athletic Training,Kelly Bean,yes,,yes,steve@nationalsportsapparel.com,,"San Joaquin Memorial Athletic Training
1406 N Fresno St
Fresno CA 93703
United States",Fresno,CA,93703,San Joaquin Memorial High School,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
4541,1462,San Joaquin Memorial Baseball,Steve Peterson,yes,,yes,steve@nationalsportsapparel.com,,"San Joaquin Memorial Baseball
1406 N Fresno St
Fresno CA 93703
United States",Fresno,CA,93703,San Joaquin Memorial High School,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
4724,1623,San Joaquin Memorial Basketball,Kelly Bean,yes,,yes,steve@nationalsportsapparel.com,,"San Joaquin Memorial Boys Basketball
1406 N Fresno St
Fresno CA 93703
United States",Fresno,CA,93703,San Joaquin Memorial High School,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
4536,1458,San Joaquin Memorial Football,Steve Peterson,yes,,yes,steve@nationalsportsapparel.com,,"San Joaquin Memorial Football
1406 N Fresno St
Fresno CA 93703
United States",Fresno,CA,93703,San Joaquin Memorial High School,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
4971,5149,San Joaquin Memorial Rugby,Steve Peterson,yes,,yes,steve@nationalsportsapparel.com,,"San Joaquin Memorial Rugby
1406 N Fresno St
Fresno CA 93703
United States",Fresno,CA,93703,San Joaquin Memorial High School,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
4866,5072,San Joaquin Memorial Softball,Kelly Bean,yes,,yes,steve@nationalsportsapparel.com,,"San Joaquin Memorial Softball
1406 N Fresno St
Fresno CA 93703
United States",Fresno,CA,93703,San Joaquin Memorial High School,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
4933,5121,SLO COUNTY Cross Country,Kelly Bean,yes,,,,,"SLO COUNTY XC
1499 San Luis Drive
San Luis Obispo CA 93401
United States",San Luis Obispo,CA,93401,Slo High School,no customer email
5207,5357,SLO Youth Baseball,Sharon Day-Monroe,yes,,yes,sharon@nationalsportsapparel.com,,"SLO Youth Baseball
900 Southwood Dr
San Luis Obispo CA 93401
United States",San Luis Obispo,CA,93401,Slo High School,no customer email; had NSA-internal email (sharon@nationalsportsapparel.com)
5184,5337,SoCal Bengals Flag Football,Jered Hunt,,yes,,BCCOSENZA@capousd.org,,,,,,,missing structured address
4432,1374,Socca USA,Jered Hunt,yes,yes,,,,"Jon Meyers
Socca USA
United States",,,,,no customer email; missing structured address
4152,1143,Somerton High School Football,Jered Hunt,yes,,,,,"Somerton High School Football
1093 Jefferson St
Somerton  AZ 85350
United States",Somerton,AZ,85350,,no customer email
3541,235,Sonora HS Softball,Jered Hunt,yes,,yes,Marisa@nationalsportsapparel.com,,"Marisa Graham
Sonora HS Softball
401 S Palm 
La Habra CA 90631
United States",La Habra,CA,90631,Sonora High School,no customer email; had NSA-internal email (Marisa@nationalsportsapparel.com)
4256,1227,Southwest High School Baseball,Mike Mercuriali,yes,,yes,merc@nationalsportsapparel.com,,"Southwest HS Baseball
1685 Hollister St
San Diego CA 92154
United States",San Diego,CA,92154,Southwest High School,no customer email; had NSA-internal email (merc@nationalsportsapparel.com)
3953,575,Southwest High School Football,Mike Mercuriali,yes,,yes,merc@nationalsportsapparel.com,,"Southwest High School Football
1685 Hollister St
San Diego CA 92154
United States",San Diego,CA,92154,Southwest High School,no customer email; had NSA-internal email (merc@nationalsportsapparel.com)
4039,1044,Southwest High School Hockey,Mike Mercuriali,yes,,yes,merc@nationalsportsapparel.com,,"Southwest High School Hockey
1685 Hollister St
San Diego CA 92154
United States",San Diego,CA,92154,Southwest High School,no customer email; had NSA-internal email (merc@nationalsportsapparel.com)
3975,591,Southwest High School Lacrosse,Mike Mercuriali,yes,,yes,merc@nationalsportsapparel.com,,"Southwest High School Lacrosse
1685 Hollister St
San Diego CA 92154
United States",San Diego,CA,92154,Southwest High School,no customer email; had NSA-internal email (merc@nationalsportsapparel.com)
3976,592,Southwest High School Softball,Mike Mercuriali,yes,,yes,merc@nationalsportsapparel.com,,"Southwest High School Softball
1685 Hollister St
San Diego CA 92154
United States",San Diego,CA,92154,Southwest High School,no customer email; had NSA-internal email (merc@nationalsportsapparel.com)
4017,1029,Space Force Gaming,Mike Mercuriali,yes,,yes,merc@nationalsportsapparel.com,,"Rally Cry C/O Shipbob Inc
11401 Harmon Road
Site 500
Fort Worth TX 76177
United States",Fort Worth,TX,76177,,no customer email; had NSA-internal email (merc@nationalsportsapparel.com)
4950,5132,SONC Sonoma,Kelly Bean,,yes,,acctspayable@sonc.org,,"Special Olympics of Northern California
313 Westridge Place
Petaluma CA 94952
United States",Petaluma,CA,94952,,missing structured address
3844,494,Spirit Christian Academy Student Store,Jered Hunt,yes,,,,,"Hollye Smith
Spirit Christian Academy Student Store
815 Esplanade St
ORange CA 92869
United States",ORange,CA,92869,,no customer email
3969,587,St Mary School,Jeff Bianchini,,yes,,akoeth@saintmaryschool.com,,,,,,St Mary Elementary School,missing structured address
3644,303,St Robert Catholic School,Steve Peterson,yes,,yes,steve@nationalsportsapparel.com,,"St Robert Catholic School
Attn: Athletics
2251 Irvin Way
Sacramento CA 95822
United States",Sacramento,CA,95822,,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
5270,5412,STM Lacrosse,Kelly Bean,yes,,,,,"Carlee Jones
St Thomas More Catholic School
920 Carmichael St
Chapel Hill NC 27514
United States",Chapel Hill,NC,27514,,no customer email
3876,519,St. Edwards School Volleyball,Jered Hunt,yes,,,,,"Scott Lambert
St. Edwards School: Volleyball
500 S Merrill St
Corona CA 92882
United States",Corona,CA,92882,,no customer email
3287,96,St. Francis Flag Football,Steve Peterson,,yes,,kketcham@stfrancishs.org,,"St. Francis Flag Football
United States",,,,St. Francis High School,missing structured address
3856,505,St. Francis HS Golf,Steve Peterson,yes,,,,,"St. Francis HS Golf
5900 Elvas Ave
Sacramento CA 95819
United States",Sacramento,CA,95819,St. Francis High School Athletics,no customer email
3843,493,St. Francis HS Water Polo,Steve Peterson,yes,,,,,"St. Francis HS Water Polo
5900 Elvas Ave
Sacramento CA 95819
United States",Sacramento,CA,95819,St. Francis High School Athletics,no customer email
3336,103,St. Francis Store,Steve Peterson,,yes,,kketcham@stfrancishs.org,,,,,,St. Francis High School,missing structured address
3335,102,St. Francis Tennis,Steve Peterson,,yes,,kketcham@stfrancishs.org,,"St. Francis Tennis
United States",,,,St. Francis High School,missing structured address
3651,306,St. Ignatius Parish School,Steve Peterson,yes,,yes,steve@nationalsportsapparel.com,,"St. Ignatius Parish School
Attn: Patricia Kochis
3245 Arden Way
Sacramento CA 95825
United States",Sacramento,CA,95825,,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
3715,355,St. Michael's School,Jeff Bianchini,yes,,yes,steve@nationalsportsapparel.com,,"St. Michael's School
2140 Mission Avenue
C/O Steve Grialou
Carmichael CA 95608
United States",Carmichael,CA,95608,,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
4290,1250,Stagg HS Football,Jered Hunt,yes,,,,,"Stagg HS Football
1621 Brookside Rd
Stockton CA 95207
United States",Stockton,CA,95207,,no customer email
4626,1535,Stampede Football,Kelly Bean,yes,yes,yes,kelly@nationalsportsapparel.com,,"Stampede Football
United States",,,,,no customer email; had NSA-internal email (kelly@nationalsportsapparel.com); missing structured address
5117,5274,Stampede Track Club,Kelly Bean,yes,,,,,"Stampede Track Club
1823 Granite Hills Dr
El Cajon CA 92019
United States",El Cajon,CA,92019,,no customer email
3469,184,Stella HS Charter Academy G Soccer,Jered Hunt,yes,,,,,"Danny Oliver
Stella HS Charter Academy G Soccer
1600 W Imperial Blvd
Los Angeles CA 90047
United States",Los Angeles,CA,90047,Stella HS Charter Academy,no customer email
3674,Savage Invitational,Steve i Magnani,Gayle Peterson,,yes,,steve.magnani@gmail.com,,"Savage Invitational
Steve Magnani 
United States",,,,,missing structured address
3786,Brandon Parks,Stockdale High School Athletics,Kevin McCormack,yes,,yes,kevin@nationalsportsapparel.com,,"Stockdale Athletics
2800 Buena Vista Rd
Bakersfield CA 93311
United States",Bakersfield,CA,93311,Stockdale High School,no customer email; had NSA-internal email (kevin@nationalsportsapparel.com)
4767,1661,Stockdale High School Baseball,Kevin McCormack,yes,,yes,kevin@nationalsportsapparel.com,,"Stockdale Baseball
2800 Buena Vista Road
Bakersfield CA 93311
United States",Bakersfield,CA,93311,Stockdale High School,no customer email; had NSA-internal email (kevin@nationalsportsapparel.com)
3882,523,Stockdale High School Wrestling,Kevin McCormack,yes,,yes,kevin@nationalsportsapparel.com,,"Stockdale High School Athletics
2800 Buena Vista Road
Bakersfield CA 93311
United States",Bakersfield,CA,93311,Stockdale High School,no customer email; had NSA-internal email (kevin@nationalsportsapparel.com)
4698,1599,Stockdale High School Volleyball,Kevin McCormack,yes,,yes,kevin@nationalsportsapparel.com,(661) 303-9348,"Stockdale High School Athletics
2800 Buena Vista Rd.
Bakersfield CA 93311
United States",Bakersfield,CA,93311,Stockdale High School,no customer email; had NSA-internal email (kevin@nationalsportsapparel.com)
4409,1353,Storm Volleyball Club,Mike Mercuriali,,yes,,coachbreeanareid@gmail.com,,,,,,,missing structured address
3915,542,Sunwest Bank,Andrea,yes,,,,,"Sunwest Bank
2050 Main St Suite 100
Irvine CA 92614
United States",Irvine,CA,92614,,no customer email
4134,1127,Sweetwater High School Girls Soccer,Mike Mercuriali,yes,,,,,"Sweetwater High School Girls Soccer
2900 Highland Ave
National City CA 91950
United States",National City,CA,91950,Sweetwater High School,no customer email
3745,377,Sycamore Ridge Middle School,Jered Hunt,yes,,,,,"Sycamore Ridge Middle School 
5333 Old Carmel Valley Rd
San Diego CA 92130
United States",San Diego,CA,92130,,no customer email
3687,Sylmar Golf,Sylmar HS Golf,Jered Hunt,yes,,,,,"Sylmar HS Golf
13050 Borden Ave
Sylmar CA 91342
United States",Sylmar,CA,91342,Sylmar HS Physical Education,no customer email
5065,5231,Synergy Distance Club,Kelly Bean,yes,,,,,"Dan Dziubski
Synergy Distance Club
6244 Forest Glen Ave
Chicago IL 60646
United States",Chicago,IL,60646,,no customer email
3832,435,Taft College Volleyball,Steve Peterson,yes,,yes,kevin@nationalsportsapparel.com,,"Taft College Volleyball
29 Cougar Ct
Taft CA 93268
United States",Taft,CA,93268,,no customer email; had NSA-internal email (kevin@nationalsportsapparel.com)
4341,1294,Team Elevate,Steve Peterson,yes,yes,yes,steve@nationalsportsapparel.com,,,,,,,no customer email; had NSA-internal email (steve@nationalsportsapparel.com); missing structured address
4610,1519,Team GearFlow,Steve Peterson,yes,yes,,,,"Receiving
Team GearFlow
11431 Plano Rd
Dallas TX 75243
United States",Dallas,TX,75243,,no customer email; missing structured address
3993,1010,Team Wear Athletic,Steve Peterson,yes,,yes,steve@nationalsportsapparel.com,,"Team Wear Athletic
257 E. Bellevue Rd. #135
Atwater CA 95301
United States",Atwater,CA,95301,,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
5324,5458,Temecula Valley High School Track & Field,Mike Mercuriali,,yes,,aaguirre@tvusd.us,,,,,,,missing structured address
4519,1443,Templeton Softball,Kelly Bean,yes,,,,,"April Nolan
Templeton Softball Lauge
6965 San Luis Ave
Atascadero CA 93422
United States",Atascadero,CA,93422,,no customer email
4630,1539,Teri Yoshimura,Kelly Bean,yes,,yes,kelly@nationalsportsapparel.com,,"Teri Yoshimura
3130 222nd CT SE
Sammamish WA 98075
United States",Sammamish,WA,98075,,no customer email; had NSA-internal email (kelly@nationalsportsapparel.com)
4755,1650,Terry Dalziel,Steve Peterson,yes,,yes,kelly@nationalsportsapparel.com,,"Terry Dalziel
40738 Wolcott dr
Fremont CA 94538
United States",Fremont,CA,94538,,no customer email; had NSA-internal email (kelly@nationalsportsapparel.com)
3979,999,The Ridgeview High School Athletics Club,Kevin McCormack,yes,,yes,kevin@nationalsportsapparel.com,,"The Ridgeview High School Athletics Club
8501 Stine Rd
BAKERSFIELD CA 93313
United States",BAKERSFIELD,CA,93313,Ridgeview HS Athletics,no customer email; had NSA-internal email (kevin@nationalsportsapparel.com)
3868,514,Thomas Downey HS Wrestling,Juliet Leon,yes,,yes,juliet@nationalsportsapparel.com,,"Thomas Downey HS Wrestling
1000 Coffee Rd
Modesto CA 95355
United States",Modesto,CA,95355,Thomas Downey HS,no customer email; had NSA-internal email (juliet@nationalsportsapparel.com)
4436,1378,Titan Athletic Boosters,Andrea,yes,yes,,,,,,,,,no customer email; missing structured address
3533,229,TJ Jordan,Jered Hunt,,yes,,tjjordan18@yahoo.com,,"TJ Jordan
United States",,,,,missing structured address
3386,133,Tofu Taco,Jered Hunt,,yes,,tofutacosdesigns@gmail.com,,"Tofu Taco
United States",,,,,missing structured address
3896,532,Togethership,Chase Koissian,,yes,,17dana17johnson17@gmail.com,,"Dana Johnson
Togethership
United States",,,,,missing structured address
4896,5094,Tri City Christian School Girls Basketball,Mike Mercuriali,,yes,,darrick.jones@tccs.org,,,,,,,missing structured address
3670,319,Troy Basketball,Aaron Mason,yes,,yes,aaron@nationalsportsapparel.com,,"Troy HS Boys Basketball
Aaron Mason
2200 E Dorothy Lane
Fullerton CA 92831
United States",Fullerton,CA,92831,Troy High School,no customer email; had NSA-internal email (aaron@nationalsportsapparel.com)
4172,1160,Troy HS Football,Jered Hunt,yes,,,,,"Troy HS Football
2200 Dorothy Lane
Fullerton CA 92831
United States",Fullerton,CA,92831,Troy High School,no customer email
3719,358,Truckee Basketball,Tim Kelly,yes,,yes,steve@nationalsportsapparel.com,,"Truckee Basketball
11725 Donner Pass Rd
Truckee CA 96161
United States",Truckee,CA,96161,,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
3661,314,Truckee Little League,Steve Peterson,yes,,yes,steve@nationalsportsapparel.com,,"Truckee Little League
Attention: Jamie Dewit
11177 Brockway Rd
Truckee CA 96161
United States",Truckee,CA,96161,,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
4187,1173,U Functional Training,Steve Peterson,yes,,,,,"Billy White
U Functional Training
8211 Sierra College Blvd #410
Roseville CA 95661
United States",Roseville,CA,95661,,no customer email
3988,1006,UC Santa Barbara Swimming,Mike Mercuriali,yes,,yes,merc@nationalsportsapparel.com,,"UCSB Swimming
Intercollegiate Athletics Department ICA Building
5221 Cheadle Hall
Santa Barbara CA 93106
United States",Santa Barbara,CA,93106,,no customer email; had NSA-internal email (merc@nationalsportsapparel.com)
4030,1039,University City High School Soccer,Mike Mercuriali,yes,,yes,merc@nationalsportsapparel.com,,"University City High School Soccer
6949 Genesee Ave
San Diego CA 92122
United States",San Diego,CA,92122,University City College,no customer email; had NSA-internal email (merc@nationalsportsapparel.com)
3107,234,University HS Boys Lacrosse,Jered Hunt,yes,,,,,"University HS Lacrosse
4771 Campus Dr,
Irvine CA 92612
United States",Irvine,CA,92612,University High School,no customer email
3842,492,University HS Flag Football,Gayle Peterson,yes,,,,,"University HS Flag Football
4771 Campus Dr.
Irvine CA 92612
United States",Irvine,CA,92612,University High School,no customer email
4377,1324,University of Redlands Athletics,Andrea,yes,,,,,"Nikki Ayers
University of Redlands Athletics
955 N Grove St
Redlands CA 92374
United States",Redlands,CA,92374,,no customer email
4408,1352,University of Redlands Flag Football,Jered Hunt,yes,,,,,"Spencer Lopes
University of Redlands Flag Football
955 N Grove St
Redlands CA 92374
United States",Redlands,CA,92374,,no customer email
3869,515,University of Redlands Football,Jered Hunt,yes,,,,,"Spencer Lopes
University of Redlands Football
955 N Grove St
Redlands CA 92374
United States",Redlands,CA,92374,University of Redlands Athletics,no customer email
3817,423,University of Redlands Mens Basketball,Jered Hunt,yes,,,,,"Spencer Lopes
University of Redlands Mens Basketball
955 N Grove St
Redlands  CA 92374
United States",Redlands,CA,92374,University of Redlands Athletics,no customer email
5235,5380,University of Redlands Softball,Jered Hunt,yes,,,,,"University of Redlands Softball
955 N Grove St
University of Redlands Athletics
Redlands CA 92374
United States",Redlands,CA,92374,University of Redlands Athletics,no customer email
4087,1085,University of Redlands Womens Basketball,Jered Hunt,yes,,,,,"Spencer Lopes
University of Redlands: Womens Basketball
955 N Grove St
Redlands CA 92374
United States",Redlands,CA,92374,University of Redlands Athletics,no customer email
4053,1055,University of Redlands Womens Lacrosse,Jered Hunt,yes,,,,,"University of Redlands: Womens Lacrosse
955 N Grove St
Redlands CA 92374
United States",Redlands,CA,92374,University of Redlands Athletics,no customer email
3787,405,University of Redlands Womens Soccer,Jered Hunt,yes,,,,,"University of Redlands: Womens Soccer
1200 E Colton Ave
Redlands CA 92373
United States",Redlands,CA,92373,University of Redlands Athletics,no customer email
4071,1072,Vail Vigilantes Volleyball Club,Mike Mercuriali,,yes,,dargenziano1@gmail.com,,"Vail Vigilantes Volleyball Club
Vail AZ 85641
United States",Vail,AZ,85641,,missing structured address
4316,1272,Valentine Supply Co,Chase Koissian,yes,yes,,,,"Valentine Supply Co
United States",,,,,no customer email; missing structured address
4072,1073,Valhalla Athletics,Mike Mercuriali,yes,,yes,merc@nationalsportsapparel.com,,"Valhalla Athletics
1725 Hillsdale Rd
El Cajon CA 92019
United States",El Cajon,CA,92019,Valhalla High School,no customer email; had NSA-internal email (merc@nationalsportsapparel.com)
3718,357,Valley Heat Softball,Jeff Bianchini,yes,yes,yes,steve@nationalsportsapparel.com,,"Valley Heat Softball
United States",,,,,no customer email; had NSA-internal email (steve@nationalsportsapparel.com); missing structured address
5321,5456,Valor Track Club,Mike Mercuriali,,yes,,jorgejabaz@gmail.com,,"Valor Track Club
United States",,,,,missing structured address
4182,Tempo Track,Vendela Williams-Medearis,Gayle Peterson,,yes,,tempotrackandfield@gmail.com,,"Tempo T&F
Vendela Williams-Medearis
Sacramento CA 
United States",Sacramento,CA,,,missing structured address
3997,1014,Ventura Football Network,Jered Hunt,yes,,,,,"Cameron Dejong
Ventura Football Network
216 Byron Ave
Ventura CA 93303
United States",Ventura,CA,93303,,no customer email
4310,1267,Victor Damian,,yes,,yes,vic@nationalsportsapparel.com,,"Victor Damian Jr
382 Zenith St
Apt 5
Chula Vista CA 91911
United States",Chula Vista,CA,91911,,no customer email; had NSA-internal email (vic@nationalsportsapparel.com)
4590,1504,Vienna Little League,Kelly Bean,,yes,,cslancman@gmail.com,,"Vienna Little League
United States",,,,,missing structured address
3643,302,Villa Fundamental School,Jered Hunt,yes,,,,,"Villa Fundamental School
1441 E Chestnut Ave 
Santa Ana CA 92701
United States",Santa Ana,CA,92701,,no customer email
4686,1587,Visalia Unified School District,Kevin McCormack,yes,,yes,kevin@nationalsportsapparel.com,,"Visalia Unified School District
5000 W. Cypress Avenue
Visalia CA 93277
United States",Visalia,CA,93277,,no customer email; had NSA-internal email (kevin@nationalsportsapparel.com)
4398,1344,Visalia Youth Football,Kevin McCormack,yes,yes,yes,kevin@nationalsportsapparel.com,,"Visalia Youth Football
CA 
United States",,CA,,Visalia Unified School District,no customer email; had NSA-internal email (kevin@nationalsportsapparel.com); missing structured address
3963,582,Vista High School,Mike Mercuriali,yes,,,,,"Vista High School
1 Panther Way
Vista CA 92084
United States",Vista,CA,92084,,no customer email
4090,1088,Waikato Lacrosse,Steve Peterson,yes,yes,yes,steve@nationalsportsapparel.com,,"Waikato Lacrosse
United States",,,,,no customer email; had NSA-internal email (steve@nationalsportsapparel.com); missing structured address
4199,1184,Walnut Creek High School Girls Soccer,Mike Mercuriali,yes,,,,,"Walnut Creek High School Girls Soccer
4423 San Bernardino St
Montclair CA 91763
United States",Montclair,CA,91763,,no customer email
4374,1322,Walt Felusme,Mike Mercuriali,,yes,,wfelusme@yahoo.com,,,,,,,missing structured address
4872,5078,Walter Porter Elementary,Mike Mercuriali,,yes,,vanthony@sandi.net,,,,,,,missing structured address
3428,155,WATSON WOLFPACK,Chase Koissian,yes,yes,,,,,,,,,no customer email; missing structured address
3431,157,West Park High School,Steve Peterson,yes,,yes,steve@nationalsportsapparel.com,,"West Park High School
Attn: Athletics
2401 Panther Pl
Roseville CA 95747
United States",Roseville,CA,95747,,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
3432,158,West Park Flag Football,Steve Peterson,yes,,yes,steve@nationalsportsapparel.com,,"West Park Flag Football
Attn: Flag Football
2401 Panther Pl
Roseville CA 95747
United States",Roseville,CA,95747,West Park High School,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
4415,1359,West Valley College Strength,Steve Peterson,yes,,,,,"West Valley Mission CCD Warehouse
Attn: Strength
14000 Fruitvale Ave
Saratoga CA 95070
United States",Saratoga,CA,95070,West Valley College,no customer email
4180,1168,West Valley HS Football,Jered Hunt,yes,,,,,"West Valley HS Football
3805 Happy V Rd
Cottonwood CA 96022
United States",Cottonwood,CA,96022,,no customer email
3387,134,Western Sierra Collegiate Academy,John Miller,yes,,yes,jmiller@nationalsportsapparel.com,,"Western Sierra Collegiate Academy
Attn: Otis Washington - Football										
Rocklin CA 95765
United States",Rocklin,CA,95765,,no customer email; had NSA-internal email (jmiller@nationalsportsapparel.com)
4568,1487,Wilson High School Baseball,Chase Koissian,,yes,,AHall@lbschools.net,,"Andrew Hall
Wilson High School Baseball 
4400 E 10th St.
Long Beach CA 90804
United States",Long Beach,CA,90804,,missing structured address
3788,406,Xtra Scouts LLC,John Miller,yes,,yes,jmiller@nationalsportsapparel.com,,"Xtra Scouts LLC
4097 Falmouth Way 
Roseville CA 95747
United States",Roseville,CA,95747,,no customer email; had NSA-internal email (jmiller@nationalsportsapparel.com)
4660,1564,Yoko Ozawa,Jered Hunt,yes,yes,,,,,,,,,no customer email; missing structured address
3635,295,Yorba Linda Baseball Boosters,Andrea,yes,,,,,"Yorba Linda Baseball Boosters
19900 Bastanchury Road
Yorba Linda CA 92886
United States",Yorba Linda,CA,92886,,no customer email
