sku,name,brand,color,category,retail_price,nsa_cost,available_sizes,vendor_name
IJ9398-027,Adidas Tiro 24 Training Short - Grey Five,Adidas,Grey Five,Shorts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9398-022,Adidas Tiro 24 Training Short - Legend Ink,Adidas,Legend Ink,Shorts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9398-026,Adidas Tiro 24 Training Short - Medium Grey Heather,Adidas,Medium Grey Heather,Shorts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9398-031,Adidas Tiro 24 Training Short - Royal/White,Adidas,Royal/White,Shorts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9398-023,Adidas Tiro 24 Training Short - Scarlet,Adidas,Scarlet,Shorts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9398-014,Adidas Tiro 24 Training Short - Team Collegiate Navy,Adidas,Team Collegiate Navy,Shorts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9398-011,Adidas Tiro 24 Training Short - Team Collegiate Purple,Adidas,Team Collegiate Purple,Shorts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9398-005,Adidas Tiro 24 Training Short - Team Collegiate Red,Adidas,Team Collegiate Red,Shorts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9398-006,Adidas Tiro 24 Training Short - Team Dark Green,Adidas,Team Dark Green,Shorts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9398-017,Adidas Tiro 24 Training Short - Team Forest Green,Adidas,Team Forest Green,Shorts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9398-008,Adidas Tiro 24 Training Short - Team Power Red,Adidas,Team Power Red,Shorts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9398-018,Adidas Tiro 24 Training Short - Team Shock Pink,Adidas,Team Shock Pink,Shorts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
5151709-001,Adidas Athletic Crew Sock 3-Pack - Black,Adidas,Black,Socks,18.00,9.00,"S,M,L,XL",Adidas
5151709-003,Adidas Athletic Crew Sock 3-Pack - Navy,Adidas,Navy,Socks,18.00,9.00,"S,M,L,XL",Adidas
5151709-007,Adidas Athletic Crew Sock 3-Pack - Onix/Grey,Adidas,Onix/Grey,Socks,18.00,9.00,"S,M,L,XL",Adidas
5151709-008,Adidas Athletic Crew Sock 3-Pack - Team Maroon,Adidas,Team Maroon,Socks,18.00,9.00,"S,M,L,XL",Adidas
5151710-001,Adidas Cushioned Crew Sock 3-Pack - Black,Adidas,Black,Socks,20.00,10.00,"S,M,L,XL",Adidas
5151710-003,Adidas Cushioned Crew Sock 3-Pack - Navy,Adidas,Navy,Socks,20.00,10.00,"S,M,L,XL",Adidas
5151710-007,Adidas Cushioned Crew Sock 3-Pack - Onix/Grey,Adidas,Onix/Grey,Socks,20.00,10.00,"S,M,L,XL",Adidas
5151710-005,Adidas Cushioned Crew Sock 3-Pack - Team Collegiate Red,Adidas,Team Collegiate Red,Socks,20.00,10.00,"S,M,L,XL",Adidas
5151710-008,Adidas Cushioned Crew Sock 3-Pack - Team Maroon,Adidas,Team Maroon,Socks,20.00,10.00,"S,M,L,XL",Adidas
5151710-004,Adidas Cushioned Crew Sock 3-Pack - Team Royal Blue,Adidas,Team Royal Blue,Socks,20.00,10.00,"S,M,L,XL",Adidas
5151711-003,Adidas No Show Sock 3-Pack - Navy,Adidas,Navy,Socks,16.00,8.00,"S,M,L,XL",Adidas
5151711-008,Adidas No Show Sock 3-Pack - Team Maroon,Adidas,Team Maroon,Socks,16.00,8.00,"S,M,L,XL",Adidas
5151711-004,Adidas No Show Sock 3-Pack - Team Royal Blue,Adidas,Team Royal Blue,Socks,16.00,8.00,"S,M,L,XL",Adidas
5151711-002,Adidas No Show Sock 3-Pack - White,Adidas,White,Socks,16.00,8.00,"S,M,L,XL",Adidas
5151712-001,Adidas Quarter Sock 3-Pack - Black,Adidas,Black,Socks,18.00,9.00,"S,M,L,XL",Adidas
5151712-006,Adidas Quarter Sock 3-Pack - Dark Grey Heather,Adidas,Dark Grey Heather,Socks,18.00,9.00,"S,M,L,XL",Adidas
5151712-003,Adidas Quarter Sock 3-Pack - Navy,Adidas,Navy,Socks,18.00,9.00,"S,M,L,XL",Adidas
5151712-007,Adidas Quarter Sock 3-Pack - Onix/Grey,Adidas,Onix/Grey,Socks,18.00,9.00,"S,M,L,XL",Adidas
5151712-005,Adidas Quarter Sock 3-Pack - Team Collegiate Red,Adidas,Team Collegiate Red,Socks,18.00,9.00,"S,M,L,XL",Adidas
5151712-004,Adidas Quarter Sock 3-Pack - Team Royal Blue,Adidas,Team Royal Blue,Socks,18.00,9.00,"S,M,L,XL",Adidas
5151712-002,Adidas Quarter Sock 3-Pack - White,Adidas,White,Socks,18.00,9.00,"S,M,L,XL",Adidas
5151714-003,Adidas Speed Mesh Sock - Navy,Adidas,Navy,Socks,16.00,8.00,"S,M,L,XL",Adidas
5151714-008,Adidas Speed Mesh Sock - Team Maroon,Adidas,Team Maroon,Socks,16.00,8.00,"S,M,L,XL",Adidas
5151714-004,Adidas Speed Mesh Sock - Team Royal Blue,Adidas,Team Royal Blue,Socks,16.00,8.00,"S,M,L,XL",Adidas
5151714-002,Adidas Speed Mesh Sock - White,Adidas,White,Socks,16.00,8.00,"S,M,L,XL",Adidas
5151713-007,Adidas Utility Field Sock - Onix/Grey,Adidas,Onix/Grey,Socks,14.00,7.00,"S,M,L,XL",Adidas
5151713-005,Adidas Utility Field Sock - Team Collegiate Red,Adidas,Team Collegiate Red,Socks,14.00,7.00,"S,M,L,XL",Adidas
5151713-008,Adidas Utility Field Sock - Team Maroon,Adidas,Team Maroon,Socks,14.00,7.00,"S,M,L,XL",Adidas
5151713-002,Adidas Utility Field Sock - White,Adidas,White,Socks,14.00,7.00,"S,M,L,XL",Adidas
GP6546-001,Adidas 3-Stripe Long Sleeve Tee - Black,Adidas,Black,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-028,Adidas 3-Stripe Long Sleeve Tee - Black/White,Adidas,Black/White,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-024,Adidas 3-Stripe Long Sleeve Tee - Bold Blue,Adidas,Bold Blue,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-021,Adidas 3-Stripe Long Sleeve Tee - Carbon,Adidas,Carbon,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-025,Adidas 3-Stripe Long Sleeve Tee - Dark Green,Adidas,Dark Green,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-015,Adidas 3-Stripe Long Sleeve Tee - Dark Grey Heather,Adidas,Dark Grey Heather,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-033,Adidas 3-Stripe Long Sleeve Tee - Green/White,Adidas,Green/White,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-027,Adidas 3-Stripe Long Sleeve Tee - Grey Five,Adidas,Grey Five,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-003,Adidas 3-Stripe Long Sleeve Tee - Navy,Adidas,Navy,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-020,Adidas 3-Stripe Long Sleeve Tee - Night Grey,Adidas,Night Grey,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-031,Adidas 3-Stripe Long Sleeve Tee - Royal/White,Adidas,Royal/White,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-023,Adidas 3-Stripe Long Sleeve Tee - Scarlet,Adidas,Scarlet,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-014,Adidas 3-Stripe Long Sleeve Tee - Team Collegiate Navy,Adidas,Team Collegiate Navy,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-011,Adidas 3-Stripe Long Sleeve Tee - Team Collegiate Purple,Adidas,Team Collegiate Purple,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-006,Adidas 3-Stripe Long Sleeve Tee - Team Dark Green,Adidas,Team Dark Green,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-013,Adidas 3-Stripe Long Sleeve Tee - Team Gold,Adidas,Team Gold,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-019,Adidas 3-Stripe Long Sleeve Tee - Team Kelly Green,Adidas,Team Kelly Green,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-007,Adidas 3-Stripe Long Sleeve Tee - Team Maroon,Adidas,Team Maroon,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-008,Adidas 3-Stripe Long Sleeve Tee - Team Power Red,Adidas,Team Power Red,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-004,Adidas 3-Stripe Long Sleeve Tee - Team Royal Blue,Adidas,Team Royal Blue,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-018,Adidas 3-Stripe Long Sleeve Tee - Team Shock Pink,Adidas,Team Shock Pink,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GP6546-030,Adidas 3-Stripe Long Sleeve Tee - White/Black,Adidas,White/Black,T-Shirts,30.00,15.00,"S,M,L,XL,2XL",Adidas
GN3462-028,Adidas Adicolor Classics Trefoil Tee - Black/White,Adidas,Black/White,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL",Adidas
GN3462-024,Adidas Adicolor Classics Trefoil Tee - Bold Blue,Adidas,Bold Blue,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL",Adidas
GN3462-021,Adidas Adicolor Classics Trefoil Tee - Carbon,Adidas,Carbon,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL",Adidas
GN3462-022,Adidas Adicolor Classics Trefoil Tee - Legend Ink,Adidas,Legend Ink,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL",Adidas
GN3462-029,Adidas Adicolor Classics Trefoil Tee - Navy/White,Adidas,Navy/White,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL",Adidas
GN3462-014,Adidas Adicolor Classics Trefoil Tee - Team Collegiate Navy,Adidas,Team Collegiate Navy,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL",Adidas
GN3462-006,Adidas Adicolor Classics Trefoil Tee - Team Dark Green,Adidas,Team Dark Green,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL",Adidas
GN3462-017,Adidas Adicolor Classics Trefoil Tee - Team Forest Green,Adidas,Team Forest Green,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL",Adidas
GN3462-013,Adidas Adicolor Classics Trefoil Tee - Team Gold,Adidas,Team Gold,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL",Adidas
GN3462-019,Adidas Adicolor Classics Trefoil Tee - Team Kelly Green,Adidas,Team Kelly Green,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL",Adidas
GN3462-009,Adidas Adicolor Classics Trefoil Tee - Team Light Grey,Adidas,Team Light Grey,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL",Adidas
GN3462-008,Adidas Adicolor Classics Trefoil Tee - Team Power Red,Adidas,Team Power Red,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL",Adidas
GN3462-004,Adidas Adicolor Classics Trefoil Tee - Team Royal Blue,Adidas,Team Royal Blue,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL",Adidas
GN3462-018,Adidas Adicolor Classics Trefoil Tee - Team Shock Pink,Adidas,Team Shock Pink,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL",Adidas
GN3462-002,Adidas Adicolor Classics Trefoil Tee - White,Adidas,White,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-001,Adidas Adizero Running Tee - Black,Adidas,Black,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-028,Adidas Adizero Running Tee - Black/White,Adidas,Black/White,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-021,Adidas Adizero Running Tee - Carbon,Adidas,Carbon,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-016,Adidas Adizero Running Tee - Collegiate Burgundy,Adidas,Collegiate Burgundy,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-025,Adidas Adizero Running Tee - Dark Green,Adidas,Dark Green,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-027,Adidas Adizero Running Tee - Grey Five,Adidas,Grey Five,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-026,Adidas Adizero Running Tee - Medium Grey Heather,Adidas,Medium Grey Heather,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-003,Adidas Adizero Running Tee - Navy,Adidas,Navy,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-029,Adidas Adizero Running Tee - Navy/White,Adidas,Navy/White,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-010,Adidas Adizero Running Tee - Onix/Grey,Adidas,Onix/Grey,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-032,Adidas Adizero Running Tee - Red/White,Adidas,Red/White,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-031,Adidas Adizero Running Tee - Royal/White,Adidas,Royal/White,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-011,Adidas Adizero Running Tee - Team Collegiate Purple,Adidas,Team Collegiate Purple,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-005,Adidas Adizero Running Tee - Team Collegiate Red,Adidas,Team Collegiate Red,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-017,Adidas Adizero Running Tee - Team Forest Green,Adidas,Team Forest Green,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-013,Adidas Adizero Running Tee - Team Gold,Adidas,Team Gold,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-019,Adidas Adizero Running Tee - Team Kelly Green,Adidas,Team Kelly Green,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-009,Adidas Adizero Running Tee - Team Light Grey,Adidas,Team Light Grey,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-012,Adidas Adizero Running Tee - Team Orange,Adidas,Team Orange,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-008,Adidas Adizero Running Tee - Team Power Red,Adidas,Team Power Red,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
HK7610-002,Adidas Adizero Running Tee - White,Adidas,White,T-Shirts,40.00,20.00,"XS,S,M,L,XL,2XL",Adidas
GM2135-001,Adidas Aeroready 3-Stripes Tee - Black,Adidas,Black,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-024,Adidas Aeroready 3-Stripes Tee - Bold Blue,Adidas,Bold Blue,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-021,Adidas Aeroready 3-Stripes Tee - Carbon,Adidas,Carbon,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-016,Adidas Aeroready 3-Stripes Tee - Collegiate Burgundy,Adidas,Collegiate Burgundy,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-025,Adidas Aeroready 3-Stripes Tee - Dark Green,Adidas,Dark Green,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-033,Adidas Aeroready 3-Stripes Tee - Green/White,Adidas,Green/White,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-027,Adidas Aeroready 3-Stripes Tee - Grey Five,Adidas,Grey Five,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-026,Adidas Aeroready 3-Stripes Tee - Medium Grey Heather,Adidas,Medium Grey Heather,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-003,Adidas Aeroready 3-Stripes Tee - Navy,Adidas,Navy,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-029,Adidas Aeroready 3-Stripes Tee - Navy/White,Adidas,Navy/White,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-032,Adidas Aeroready 3-Stripes Tee - Red/White,Adidas,Red/White,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-031,Adidas Aeroready 3-Stripes Tee - Royal/White,Adidas,Royal/White,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-023,Adidas Aeroready 3-Stripes Tee - Scarlet,Adidas,Scarlet,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-005,Adidas Aeroready 3-Stripes Tee - Team Collegiate Red,Adidas,Team Collegiate Red,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-013,Adidas Aeroready 3-Stripes Tee - Team Gold,Adidas,Team Gold,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-019,Adidas Aeroready 3-Stripes Tee - Team Kelly Green,Adidas,Team Kelly Green,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-009,Adidas Aeroready 3-Stripes Tee - Team Light Grey,Adidas,Team Light Grey,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-012,Adidas Aeroready 3-Stripes Tee - Team Orange,Adidas,Team Orange,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-008,Adidas Aeroready 3-Stripes Tee - Team Power Red,Adidas,Team Power Red,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-018,Adidas Aeroready 3-Stripes Tee - Team Shock Pink,Adidas,Team Shock Pink,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2135-030,Adidas Aeroready 3-Stripes Tee - White/Black,Adidas,White/Black,T-Shirts,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-001,Adidas Aeroready Sport Tee - Black,Adidas,Black,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-024,Adidas Aeroready Sport Tee - Bold Blue,Adidas,Bold Blue,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-021,Adidas Aeroready Sport Tee - Carbon,Adidas,Carbon,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-016,Adidas Aeroready Sport Tee - Collegiate Burgundy,Adidas,Collegiate Burgundy,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-015,Adidas Aeroready Sport Tee - Dark Grey Heather,Adidas,Dark Grey Heather,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-022,Adidas Aeroready Sport Tee - Legend Ink,Adidas,Legend Ink,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-026,Adidas Aeroready Sport Tee - Medium Grey Heather,Adidas,Medium Grey Heather,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-010,Adidas Aeroready Sport Tee - Onix/Grey,Adidas,Onix/Grey,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-032,Adidas Aeroready Sport Tee - Red/White,Adidas,Red/White,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-031,Adidas Aeroready Sport Tee - Royal/White,Adidas,Royal/White,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-023,Adidas Aeroready Sport Tee - Scarlet,Adidas,Scarlet,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-014,Adidas Aeroready Sport Tee - Team Collegiate Navy,Adidas,Team Collegiate Navy,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-011,Adidas Aeroready Sport Tee - Team Collegiate Purple,Adidas,Team Collegiate Purple,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-005,Adidas Aeroready Sport Tee - Team Collegiate Red,Adidas,Team Collegiate Red,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-006,Adidas Aeroready Sport Tee - Team Dark Green,Adidas,Team Dark Green,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-017,Adidas Aeroready Sport Tee - Team Forest Green,Adidas,Team Forest Green,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-013,Adidas Aeroready Sport Tee - Team Gold,Adidas,Team Gold,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-009,Adidas Aeroready Sport Tee - Team Light Grey,Adidas,Team Light Grey,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-007,Adidas Aeroready Sport Tee - Team Maroon,Adidas,Team Maroon,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-012,Adidas Aeroready Sport Tee - Team Orange,Adidas,Team Orange,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-018,Adidas Aeroready Sport Tee - Team Shock Pink,Adidas,Team Shock Pink,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-002,Adidas Aeroready Sport Tee - White,Adidas,White,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GM2146-030,Adidas Aeroready Sport Tee - White/Black,Adidas,White/Black,T-Shirts,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6580-001,Adidas Alphaskin Sport Tee - Black,Adidas,Black,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-024,Adidas Alphaskin Sport Tee - Bold Blue,Adidas,Bold Blue,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-021,Adidas Alphaskin Sport Tee - Carbon,Adidas,Carbon,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-016,Adidas Alphaskin Sport Tee - Collegiate Burgundy,Adidas,Collegiate Burgundy,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-025,Adidas Alphaskin Sport Tee - Dark Green,Adidas,Dark Green,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-015,Adidas Alphaskin Sport Tee - Dark Grey Heather,Adidas,Dark Grey Heather,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-033,Adidas Alphaskin Sport Tee - Green/White,Adidas,Green/White,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-027,Adidas Alphaskin Sport Tee - Grey Five,Adidas,Grey Five,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-026,Adidas Alphaskin Sport Tee - Medium Grey Heather,Adidas,Medium Grey Heather,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-003,Adidas Alphaskin Sport Tee - Navy,Adidas,Navy,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-029,Adidas Alphaskin Sport Tee - Navy/White,Adidas,Navy/White,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-020,Adidas Alphaskin Sport Tee - Night Grey,Adidas,Night Grey,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-032,Adidas Alphaskin Sport Tee - Red/White,Adidas,Red/White,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-014,Adidas Alphaskin Sport Tee - Team Collegiate Navy,Adidas,Team Collegiate Navy,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-011,Adidas Alphaskin Sport Tee - Team Collegiate Purple,Adidas,Team Collegiate Purple,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-005,Adidas Alphaskin Sport Tee - Team Collegiate Red,Adidas,Team Collegiate Red,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-006,Adidas Alphaskin Sport Tee - Team Dark Green,Adidas,Team Dark Green,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-013,Adidas Alphaskin Sport Tee - Team Gold,Adidas,Team Gold,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-019,Adidas Alphaskin Sport Tee - Team Kelly Green,Adidas,Team Kelly Green,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-009,Adidas Alphaskin Sport Tee - Team Light Grey,Adidas,Team Light Grey,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-007,Adidas Alphaskin Sport Tee - Team Maroon,Adidas,Team Maroon,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-012,Adidas Alphaskin Sport Tee - Team Orange,Adidas,Team Orange,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-008,Adidas Alphaskin Sport Tee - Team Power Red,Adidas,Team Power Red,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-018,Adidas Alphaskin Sport Tee - Team Shock Pink,Adidas,Team Shock Pink,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6580-002,Adidas Alphaskin Sport Tee - White,Adidas,White,T-Shirts,38.00,19.00,"S,M,L,XL,2XL",Adidas
GP6535-024,Adidas Badge of Sport Tee - Bold Blue,Adidas,Bold Blue,T-Shirts,22.00,11.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6535-021,Adidas Badge of Sport Tee - Carbon,Adidas,Carbon,T-Shirts,22.00,11.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6535-016,Adidas Badge of Sport Tee - Collegiate Burgundy,Adidas,Collegiate Burgundy,T-Shirts,22.00,11.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6535-015,Adidas Badge of Sport Tee - Dark Grey Heather,Adidas,Dark Grey Heather,T-Shirts,22.00,11.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6535-033,Adidas Badge of Sport Tee - Green/White,Adidas,Green/White,T-Shirts,22.00,11.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6535-027,Adidas Badge of Sport Tee - Grey Five,Adidas,Grey Five,T-Shirts,22.00,11.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6535-003,Adidas Badge of Sport Tee - Navy,Adidas,Navy,T-Shirts,22.00,11.00,"XS,S,M,L,XL,2XL,3XL",Adidas
